path,trans,duration,note
voice/3040212000_mypage3,格兰赛法可真帅啊！\n刚才啊~让拉卡姆带我去看机关部了！怎么说呢——该说超有机械感的！还是说超硬汉的！\n虽然乘着自己的风飞行也很好，但站在格兰赛法的船头上吹风也超——赞的！\n特异点你也这么觉得吧？,20,
voice/3040212000_halloween_mypage1,万圣节~~快~~~乐~~~！,4,万圣
voice/3040212000_halloween_mypage2,我也想，戴南瓜头~~~不行吗~~~~,8,
voice/3040212000_christmas_mypage1,圣诞~~快乐！,4,圣诞
voice/3040212000_christmas_mypage2,团长，圣诞老人在派发的那个礼物……几岁为止能收到？,10,
voice/3040212000_newyear_mypage1,新年！快乐！,3,新年
voice/3040212000_newyear_mypage2,如红莲般的太阳，现在已经完全显现！\n……完美。,9,
voice/3040212000_valentine_mypage1,情人节！快乐！,4,情人节
voice/3040212000_valentine_mypage2,甜食真好吃～我真的好喜欢～,7,
voice/3040212000_white_mypage1,白色情人节~~快乐~~！,4,白情
voice/3040212000_white_mypage2,回礼的日子现在到来！出发吧！与风一起前进！,5,
voice/3040122000_s1_birthday0,生日快乐！,1,生日
voice/3040122000_s1_birthday1,Happy Birthday！,1,
voice/3040122000_s1_halloween1,万圣节快乐！,2,万圣
voice/3040122000_s1_halloween0,不给糖就捣蛋！,2,
voice/3040122000_s1_christmas0,圣诞快乐！,2,圣诞
voice/3040122000_s1_newyear0,恭贺新年！,2,新年
voice/3040122000_s1_newyear1,新年快乐！,2,
voice/3040122000_s1_valentine0,情人节？我不是很清楚……这日子很值得庆贺吗？,8,情人节
voice/3040122000_s1_whiteday0,白色……情人节啊……,3,白情
voice/3040036000_mypage1,啊，说起来……\n要不要试试偶尔当一下十天众的统领人？我觉得是你的话大家都会听你的……\n啊哈哈，玩笑玩笑！,14,最终解放前
voice/3040036000_mypage2,我很期待，将来哪一天能和你再战呢。\n……呵呵，不过，下次可不会输给你啊？,9,
voice/3040036000_mypage3,团长，可不要被这力量吞没啊……随便说说！,6,
voice/3040036000_mypage4,果然最帅的还是剑啊～！呐呐，你也是这么想的吧？,6,
voice/3040036000_mypage5,什么什么，想看我的剑拓收藏？\n没问题，那么从1开始到3000为止说个喜欢的数字吧！,9,
voice/3040036000_mypage6,这披风不错吧？我给大家都准备了。,4,
voice/3040036000_03_mypage1,欸？你问敷衍的我和认真的我哪个才是真正的我？\n哎呀……当然都是真的又都是假的啦。\n说到底，你看到的只是你想看到的我啊。,16,最终解放后
voice/3040036000_03_mypage2,如果我有什么三长两短……到时候就拜托你了啊。好吗，团长酱。,7,
voice/3040036000_03_mypage3,自从被七星剑认可，连接星海比以前要轻松多了。\n也就是说只要我认真起来，就能创造出多到如字面意义的繁星一般的剑海。,13,
voice/3710074000_mypage1,放着萨拉萨不管的话，她可能会把岛上的鱼类吃个精光破坏环境……这可不是开玩笑啊……,7,泳装
voice/3710074000_mypage2,不光是剑拓，鱼拓我也想试试啊。好，我们去钓鱼吧，钓鱼！,6,
voice/3710074000_mypage3,涂防晒霜？说起来我没涂呢。啊，团长酱要帮我涂吗？\n诶？为什么一脸嫌弃？团长酱的玩笑真是伤人啊……哈哈哈\n是开玩笑吧？其实没那么讨厌吧？,21,
voice/3710122000_mypage1,要给十天众的大家的礼物也准备了。\n因为是平日一直好好注视着他们的我所选的礼物，\n一定会很中意吧！，10,完美・圣诞老人服,
voice/3710122000_mypage2,团长酱的也是，礼物当然也准备好了哦？\n你看——\n我精选的，今年的十份剑拓……\n……诶，啊嘞？\n怎么感觉表情好微妙啊……,13,
voice/3710122000_mypage3,这身圣诞老人服装很不错对吧？\n为了守护大家的梦想，\n想着「不成为看起来就很聪明的圣诞老人可不行啊——」，\n于是干劲满满地准备了呢～,,
voice/3040036000_birthday1,生日快乐！,1,生日
voice/3040036000_birthday2,生日快乐！我很高兴能和你一起为你庆祝生日。,5,
voice/3040036000_birthday3,生日快乐！诶？生日礼物……？\n啊……哈哈哈，哎呀，我可没忘哦？\n啊，好！那么，现在就一起去买吧！,14,
voice/3040036000_Valentine1,今天是情人节啊。,3,情人节
voice/3040036000_Valentine2,团长你收到巧克力了吗？我吗？我收到了足足三千个呢……哎，这不是开玩笑啊，哈哈哈哈！,13,
voice/3040036000_Whiteday1,啊，今天是白色情人节啊。,3,白色情人节
voice/3040036000_Whiteday2,嗯？你说我要准备三千份回礼很辛苦什么的……\n这么细节的事都还记得啊——啊～回礼好累啊好累啊～,11,
voice/3040036000_Halloween1,万圣节快乐！,2,万圣节
voice/3040036000_Halloween2,不给糖就捣蛋！\n……话说芬芙那家伙，\n刚刚明明都给了她糖果了还是对我恶作剧了呢……,8,
voice/3040036000_Xmas1,圣诞快乐！,1,圣诞节
voice/3040036000_Xmas2,圣诞快乐！\n今年一定要凑齐十天众开派对，\n虽然这么想……他们会来吗——,12,
voice/3040036000_newyear1,新年快乐！,2,新年
voice/3040036000_newyear2,新年快乐！团长你决定新一年的抱负了吗？\n我啊，决定要「每天做一把剑拓」……哈哈哈哈，是开玩笑的啦，开玩笑的！,15,
voice/3040199000_birthday_mypage1,Happy Birthday！,2,生日
voice/3040199000_birthday_mypage2,生日快乐！姬塔。愿这一年对你来说能够是美好的一年。,9,
voice/3040199000_halloween_mypage1,万圣节快乐。,2,万圣
voice/3040199000_halloween_mypage2,不给糖就捣蛋。\n就我个人来说，我对是谁想出了这个恶魔般的咒文很感兴趣。,13,
voice/3040199000_christmas_mypage1,圣诞快乐。,2,圣诞
voice/3040199000_christmas_mypage2,团长你要不要一起来研究一下要怎么做圣诞老人才会来？,7,
voice/3040199000_newyear_mypage1,新年快乐！,3,新年
voice/3040199000_newyear_mypage2,为了雷维恩王国的复兴，我今年也会竭尽全力。,6,
voice/3040199000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040199000_valentine_mypage2,以前我研究过巧克力，是作为军事行动中的携带食品。,8,
voice/3040199000_white_mypage1,白色情人节快乐！,3,白情
voice/3040199000_white_mypage2,做糖果跟做实验很像。\n细心准备，建立假设，验证，结果是，好吃。\n实在让人高兴不已。,16,
voice/3710162000_mypage1,宴会可不是只有表面上的优雅哦？正是被耀眼的光芒所照射的地方，聚集于此的人们心中的暗影才显得愈加浓厚。罢了，至少能得到上好的葡萄酒这点还算值得感激。,18,尤里乌斯周年
voice/3710162000_mypage2,那么，今夜就来进行夜晚街道的研究吧。能请你来做我的助手吗？呵呵……研究的成果就由你我二人分享。,16,
voice/3710162000_mypage3,如你所知，我的亲友殿既纯粹又迟钝呢。在宴会上那些蠢蠢欲动的有心之人看来，就好比会扑进火堆的飞蛾一般。那么把这些火星拂去是谁的职责……呵呵呵，就不言而喻了吧。,24,
voice/3040058000_Halloween1,万圣节快乐！,2,万圣
voice/3040058000_Halloween2,不给糖就捣蛋。,2,
voice/3040058000_Halloween3,万圣节啊……别看我这样，小时候我很喜欢恶作剧。,7,
voice/3040058000_Xmas1,圣诞快乐！,2,圣诞
voice/3040058000_Xmas2,提到圣诞歌曲，你会想起哪首歌？\n每个人都有不同的想法吧？,8,
voice/3040058000_newyear1,新年快乐！,2,新年
voice/3040058000_newyear2,某个国家的新年啊，会使用稀有的乐器演奏乐曲，我记得那好像叫做男子汉。,9,
voice/3040058000_Valentine1,情人节快乐！,2,情人节
voice/3040058000_Valentine2,啊，团长，我做了巧克力，方便的话收下吧？,6,
voice/3040058000_whiteday1,白色情人节快乐！,2,白情
voice/3040058000_whiteday2,咦……礼物？呵呵，谢谢。其实不用你费心的……,8,
voice/3040058000_whiteday3,不过，不愧是团长啊。\n关心所有的人，说明你适合做领导者哦。,7,
voice/3040210000_mypage1,苏丝雅的泳装也超级可爱啊……怎么说呢，看着就很想……捉弄她。\n呵呵呵呵♪哈哈，团长也一起来吧？,15,
voice/3040210000_mypage2,团长~你是不是有点累了？那么我们一起去湖边乘凉吧~\n我会好~好陪你，治愈你的~，哈哈♪,12,
voice/3040210000_mypage3,看啊看啊团长，我的泳装很可爱吧？看入迷也没事哦~？\n你、你还真盯着看啊。被你这么认真的盯着看……\n等、等下，我脸有点发热。\n还是不行！不要这么看我！,26,
voice/3040071000_birthday1,Happy Birthday！,1,生日
voice/3040071000_birthday2,生日快乐！,1,
voice/3040071000_s2_halloween0,万圣节快乐！团长，一起变装吧？你准备穿成什么样？,7,万圣
voice/3040071000_s2_halloween1,不给糖就捣蛋！\n有没有为我准备很多很多糖果？,7,
voice/3040071000_s2_halloween2,我穿成什么样你会高兴？还是可爱一点比较好？,9,
voice/3040071000_Xmas1,圣诞快乐!,2,圣诞
voice/3040071000_Xmas2,今天是大家一起开派对的日子吧？,3,
voice/3040071000_Xmas5,嘿嘿，今天莫君好像心情也很好。,4,
voice/3040071000_newyear1,新年……快……乐…………,6,新年
voice/3040071000_newyear2,欸……什么事？\n已经跨完年了？是吗……,11,
voice/3040071000_newyear3,你问我怎么了？\n我很困啊……昨天熬夜熬过头了……,12,
voice/3040071000_Valentine1,情人节快乐！,2,情人节
voice/3040071000_Valentine2,嘿嘿，快看快看！我为你做了巧克力！,5,
voice/3040071000_whiteday1,白色情人节快乐！,2,白情
voice/3040071000_whiteday2,今天是白色情人节啊。,3,
voice/3040071000_whiteday4,欸……我不会做什么。\n就算是我也会有所期待……,8,
voice/3040038000_mypage1,你们心中流动的旋律，我很喜欢。,5,终突前
voice/3040038000_mypage2,你现在带着九界琴吗？一起来弹吧？,5,
voice/3040038000_mypage3,我听见很讨厌的声音，无论怎样都停不下来。,4,
voice/3040038000_03_mypage1,我觉得听不见别人内心的旋律的话就会感觉轻松点。\n因为如果那些多余的声音不再传到我的心中，那么呆在人群应该也没有问题。,12,终突后
voice/3040038000_03_mypage2,我想要努力，让所有人都不用塞住耳朵。,6,
voice/3040038000_03_mypage3,九界琴给了我新的力量。\n我会为了你而使用它。,8,
voice/3040038000_birthday1,生日快乐！,1,生日
voice/3040038000_birthday2,Happy Birthday！,1,
voice/3040038000_birthday3,生日快乐！\n我做了弹琴指甲，用龙鳞削出来的。\n弹起来一定很舒适，你戴戴看？,9,
voice/3710115000_mypage1,你要帮我拿行李吗？谢谢。\n嗯……里面是调律用的道具……因为很容易损坏，所以平时不会交给别人保管。,18,私服皮
voice/3710115000_mypage2,和团长一起走在街上，我非常安心。\n因为你的旋律在我的心里回响，充满了我的内心，让我不会再听到其他讨厌的旋律。,19,
voice/3710115000_mypage3,我穿这身衣服的时候不要叫我十天众……\n把我当成喜欢安静的地方和安稳的音乐的凡人妮欧，好不好？,18,
voice/3040038000_Halloween1,万圣节快乐。,2,万圣
voice/3040038000_Halloween2,今天我不想出门。因为有人扮成很可怕的样子。,6,
voice/3040038000_Halloween3b,不给糖就捣蛋。\n喂，糖果呢？,7,
voice/3040038000_Xmas1,圣诞快乐!,2,圣诞
voice/3040038000_Xmas2,今天是圣诞呢。街上四处洋溢着幸福的旋律。\n……但总觉得有讨厌的声音混在其中。我去阻止一下。,17,
voice/3040038000_newyear1,新年快乐！,2,新年
voice/3040038000_newyear2,我要把庆祝新年的曲子献给十二神将。你要来一起弹吗？,8,
voice/3040038000_Valentine1,情人节快乐！,2,情人节
voice/3040038000_Valentine2,给，巧克力。今天是情人节，我就买了。\n我听到你想要的旋律了哦？,13,
voice/3040038000_Valentine3,不要害羞。,2,
voice/3040038000_WhiteDay1,回礼？情人节的？\n……吓我一跳。,9,白情
voice/3040038000_WhiteDay2,好高兴。\n如果你也能听到我的旋律就好了。,8,
voice/3040081000_birthday1,生日快乐！,1,生日
voice/3040081000_s2_birthday0,生日快乐！,1,
voice/3040081000_s2_birthday1,Happy Birthday！,1,
voice/3040081000_Halloween2,万圣节快乐！,2,万圣
voice/3040081000_Halloween1,不给糖就捣蛋！,2,
voice/3040081000_Xmas1,圣诞快乐!,2,圣诞
voice/3040081000_newyear1,新年快乐！,3,新年
voice/3040081000_newyear2,新年快乐！,2,
voice/3040081000_Valentine1,情人节快乐！,2,情人节
voice/3040081000_whiteday1,白色情人节快乐！,2,白情
voice/3040163000_newyear_mypage1,谨贺新年。,3,新年
voice/3040163000_newyear_mypage2,唔，新年快乐。,5,
voice/3040163000_white_mypage1,白色情人节快乐。,3,白情
voice/3040163000_white_mypage2,唔姆……上个月收到的那份让人感动的甜蜜，该用什么回报好呢……,12,
voice/3040042000_Halloween1,喂喂，今天是万圣节啊~嘿嘿，今天的衣服是特别的哦。,7,万圣
voice/3040042000_Halloween2,哼哼，偷偷往大家的口袋里塞上糖的话，大家都会吓一跳。,7,
voice/3040042000_Halloween3,不给糖就捣蛋~我要恶作剧咯~,4,
voice/3040042000_Xmas1a,圣诞快乐！\n今天的点心我做的稍微豪华了一点。,6,圣诞
voice/3040042000_newyear1,Happy New Year！\n今年我也想给很多人带去惊喜！,6,新年
voice/3040042000_newyear2,那么，我们就去抓新年第一个客人吧！,7,
voice/3040042000_Valentine1,情人节那天的客人比平常反应更好，特别是情侣的客人。,8,情人节
voice/3040042000_Valentine2,喂喂，团长，这是平日的谢礼，给，巧克力。,5,
voice/3040042000_Whiteday1,呵呵，我还在想怎么那么多女孩子带着笑容，原来今天是白色情人节啊。我最喜欢开心地笑着的人了！,11,白情
voice/3040042000_Whiteday2,呵呵，你要给我情人节的回礼吗？我好高兴。,6,
voice/3040047000_birthday1,Happy Birthday！,1,生日
voice/3040047000_birthday2,生日快乐！,2,
voice/3040047000_birthday3,我很高兴能像这样一起为你庆祝生日。愿精灵也保佑姬塔。,7,
voice/3040047000_Halloween1,万圣节快乐！,2,万圣
voice/3040047000_Halloween2,不给糖就捣蛋！\n今天正是最适合尽情欢闹的日子啊！,7,
voice/3040047000_Halloween3,嘿嘿嘿，我会好好努力恶作剧的。,5,
voice/3040047000_Xmas1,圣诞快乐!,2,圣诞
voice/3040047000_Xmas2,今天是圣诞节呢。\n欸？你想让我用力量下雪？,8,
voice/3040047000_newyear1,新年快乐！,3,新年
voice/3040047000_newyear2,新年快乐！\n今年的目标是，嗯……啊……偶尔放飞一下自我！,10,
voice/3040047000_Valentine1,情人节快乐！,2,情人节
voice/3040047000_Valentine2,这个……那个……团长！我做了巧克力，能请你收下吗？,9,
voice/3040047000_Valentine3,不知道合不合你的口味，不过这是我充满心意努力做出来的！,6,
voice/3040047000_Whiteday1,今天是白色情人节啊。,3,白情
voice/3040047000_Whiteday2,欸？你要送我回礼吗？哇！我真的，真的很开心！谢谢你，团长！,11,
voice/3040105000_s1_birthday0,姬塔，祝你生日快乐！,3,生日
voice/3040105000_s1_birthday1,今天是姬塔诞生的日子。那么今天就开个盛大的派对来庆祝吧！,6,
voice/3040105000_s1_halloween0,万圣节快乐！,2,万圣
voice/3040105000_s1_halloween1,想对我恶作剧？嗯……\n你要是做好觉悟的话就来吧。当然了事的报复我一定会做的。,11,
voice/3040105000_s1_christmas0,圣诞快乐！,2,圣诞
voice/3040105000_s1_christmas1,圣诞老人？是哪个不要命的家伙的名字？,5,
voice/3040105000_s1_newyear0,新年快乐！,3,新年
voice/3040105000_s1_newyear1,团长！今年也请多关照！,4,
voice/3040105000_s1_valentine0,情人节快乐！,2,情人节
voice/3040105000_s1_valentine1,包含了对平日承蒙关照的谢意，我做了巧克力……你能收下吗？,7,
voice/3040105000_s1_whiteday0,白色情人节快乐！,2,白情
voice/3040105000_s1_whiteday1,欸？白色情人节的回礼？\n谢谢！我没想到能收到礼物，好高兴！,9,
voice/3040202000_birthday_mypage1,Happy Birthday！,1,生日
voice/3040202000_birthday_mypage2,生日快乐。,1,
voice/3040202000_birthday_mypage3,我听说今天是你的生日，就和美杜莎一起做了庆祝的蛋糕。\n至于是什么样的蛋糕，等你看到了就知道了。你一定会惊讶的。,13,
voice/3040202000_halloween_mypage1,不给糖就捣蛋。,2,万圣
voice/3040202000_halloween_mypage2,万圣节快乐！,2,
voice/3040202000_halloween_mypage3,这个，可真是奇怪……南瓜灯？\n原来如此，是万圣节的装饰物啊。\n嗯嗯，仔细看看的话，它这造型还挺可爱的。,17,
voice/3040202000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040202000_christmas_mypage2,平安夜的城市光是看着就觉得内心雀跃无比。\n灯火就像无数的繁星一样不断闪耀，我甚至觉得，我希望永远持续下去的景色就在这里。,17,
voice/3040202000_newyear_mypage1,新年快乐！,2,新年
voice/3040202000_newyear_mypage2,Happy New Year！,2,
voice/3040202000_newyear_mypage3,新的一年开始了。\n我听说新年的时候要决定一年的目标，团长你决定了吗？,12,
voice/3040202000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040202000_valentine_mypage2,人类的世界里有非常好的习俗呢。\n传递想法是非常重要，而且值得尊重的事情。\n因为不对话的话，就无法理解他人心中所想了。,16,
voice/3040202000_white_mypage1,白色情人节快乐！,2,白情
voice/3040202000_white_mypage2,听说白色情人节的回礼里包含了各种各样的意义。\n嗯……人类真是想出了很不可思议的方法。\n不过我觉得这个方法可能会因为解释上的差别引起其他的问题……,17,
voice/3040218000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040218000_christmas_mypage2_mix,巴赫，巴兹芙，你们知道圣诞老人吗？听说他给全空的孩子们送礼物。\n那他的体力可真是不寻常啊，一定也很擅长武力吧。\n务必想见见呢。,21,
voice/3040218000_newyear_mypage1,新年快乐！,2,新年
voice/3040218000_newyear_mypage2_mix,刚才被团员索要了，“压岁钱”。\n压岁钱？是某种武器吗？\n可能是想用在下一个战场上？之后调查一下好了。,18,
voice/3040218000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040218000_valentine_mypage2,只靠一个巧克力就可以给别人带去笑容，孕育爱情……情人节真是有深意的节日啊。,11,
voice/3040218000_white_mypage1,白色情人节快乐！,2,白情
voice/3040218000_white_mypage2_mix,我要马卡龙。\n我要棒棒糖。\n我要曲奇。\n呵呵，我们虽然一直在一起，但兴趣还是有差别，真是有趣。,14,
voice/3040167000_halloween_mypage1,世界上充满了奇奇怪怪的庆典，得拓宽眼界啊。,6,万圣
voice/3040167000_halloween_mypage2,万圣节快乐啊，哈哈哈。,3,
voice/3040167000_christmas_mypage1,哈哈，这雪又白又漂亮。\n我们也得像这雪一样活得无垢才行啊。,8,
voice/3040167000_christmas_mypage2,圣诞快乐！,2,圣诞
voice/3040167000_newyear_mypage1,一年之计在于元旦！来，把抱负高声说出来吧！,6,新年
voice/3040167000_newyear_mypage2,新年快乐SUN！,2,
voice/3040167000_valentine_mypage1,不管是义理还是本命，巧克力就只是巧克力，不要考虑的太复杂了。,6,情人节
voice/3040167000_valentine_mypage2,情人节快乐！哈哈，有点让人害羞啊。,5,
voice/3040167000_white_mypage1,对我这种老爷子来说，总觉得挺害羞的。,4,白情
voice/3040167000_white_mypage2,白色情人节快乐！,3,
voice/3710142000_mypage1,呼……休假真是不错啊，我从没想过心情会变得那么平静。这某种程度上也算乐园吧。哈哈哈。话说回来，这个叫浴衣的是什么？不错啊，潇洒又英俊，你的也很适合啊！喂喂，别那么一本正经的，再开心点吧。,29,泳装
voice/3710142000_mypage2,自由伴随着责任。也就是说，能够处理好自己的事情的团长的话，玩个通宵也没问题，哈哈哈！来，拼上命玩个痛吧！,16,
voice/3710142000_mypage3,嗯~好吃~把自己钓的鱼当下酒菜喝酒真是别具一格啊。\n喂，团长阁下，你要不要也来一杯……哦不行不行，你还太早了。\n哦，正好，欧根阁下，要不要一起来喝一杯？,22,
voice/3040460000_mypage1,仔细想想，我真的从来没有离开过岛呢。可以像这样出去旅行，真是像做梦一样！,11,
voice/3040460000_mypage2,船上有好多新鲜的东西，什么都想画下来，真是有点困扰呢！歌曲也尽是我从来没有听过的，都要烦恼该从哪一首开始唱了。,13,
voice/3040460000_mypage3,这艘船上还有我以外的星晶兽吧？其实我从来没有遇见过别的星晶兽，如果可以交上朋友就好了……,11,
voice/3040460000_newyear_mypage1,恭贺新禧！,2,
voice/3040460000_newyear_mypage2,虽说这是我第一次见到年菜，不过吃吉利的东西来祈愿美好的一年，听起来真好！乐意的话，告诉我年菜里面都有些什么食材吧！,11,
voice/3040460000_birthday_mypage1,生日快乐！,2,
voice/3040460000_birthday_mypage2,说实话，随着数字的增加，就仿佛听见了步向终点的脚步声，会感到心痛。但正是因为如此，才会觉得此刻如此庄严，希望你能将今天好好体会。,20,
voice/3040460000_valentine_mypage1,情人节快乐！,2,
voice/3040460000_valentine_mypage2,恋爱真是一件美好的事。人类在恋爱时的心就如同火焰一般炙热，甚至能够照亮人生。你们的这种模样令我怜爱不已。,17,
voice/3040460000_white_mypage1,白色情人节快乐！,2,
voice/3040460000_white_mypage2,佩尔菲特有个手艺人会用糖塑制作可爱的动物，每当到了白色情人节，人们就会在那家店门口排成长龙。虽然我没那个人做得那么精巧，不过你们想要的话，我就给你们做！,17,
voice/3040460000_halloween_mypage1,万圣节快乐！,2,
voice/3040460000_halloween_mypage2,不给糖果就捣蛋！,2,
voice/3040460000_halloween_mypage3,想要在脸上画彩绘的话就和我说！南瓜啊、妖怪啊，只要你喜欢，什么都帮你画。,7,
voice/3040460000_christmas_mypage1,圣诞快乐！,2,
voice/3040460000_christmas_mypage2,今晚要开派对吗？无论是装饰会场还是演奏，只要是我能做的，就尽管吩咐吧！,9,
voice/3040027000_mypage1,呵呵呵，骑空艇上的旅行真是非常愉快啊！,4,羊
voice/3040027000_mypage2,嗯？我的角很少见？呵呵呵，这是我特有的角。它象征了我的使命。,11,
voice/3040027000_mypage3,各种各样的点心里，我还是最喜欢那种叫做羊羹的甜点啊。,5,
voice/3030110000_20180131_navi67,被炉暖暖的，真是个好东西呀。,5,
voice/scene_ult_chr106_ep1_q2_s20_25,呵呵呵呵呵，你这个小东西~,3,
voice/scene_ult_chr106_ep1_q2_s20_61,铛铛铛~铛铛铛~铛,3,
voice/3040027000_birthday1,生日快乐。我由衷为你诞生的这个日子而高兴。,8,生日
voice/3040027000_birthday2,一年一度年龄增长的这个日子，正是思考过去和将来的绝佳的日子。\n那么，你会选择什么样的未来？,12,
voice/3040027000_Halloween1,万圣节真是个让人感兴趣的活动。\n我也想像大家那样准备变装。,9,万圣
voice/3040027000_Halloween2,不给糖就捣蛋！\n呵呵，恶作剧还是糖果，你选一个吧。,8,
voice/3040027000_Xmas1,圣诞快乐！\n无论是城市还是人们，都因为平安夜蠢蠢欲动啊。,9,圣诞
voice/3040027000_Xmas2,在我当上神将前，每年平安夜我都是和家人一起过的。\n我记得那时候的草莓蛋糕非常好吃。\n嗯？我可不是在催你准备蛋糕哦。,17,
voice/3040027000_newyear1,恭贺新年！\n愿今年是无病无灾，安稳和平的一年。,7,新年
voice/3040027000_newyear2,呵呵……一想到新年和你们一起过，就觉得心里暖洋洋的，特别高兴。今年也请多关照哦。,14,
voice/3040027000_Valentine1,是啊……糖果做太多了……\n不知道是不是合你口味……你要不要也吃点？\n呵呵呵……没什么，不过是情人节的惊喜！,16,情人节
voice/3040027000_Valentine2,看，这是特意为你做的巧克力羊羹！巧克力和羊羹的完美调和堪称绝品！\n来来……快点吃吧！给……张嘴，啊嗯……,16,
voice/3040027000_whiteday1,嗯？你要给我白色情人节返礼吗？\n呵呵呵……让你多费心了。,10,白情
voice/3040027000_whiteday2,这、这不是……羊屋的高级羊羹混装礼盒吗！？什、什么时候买到的！？\n（咽口水）……这，真的好吗……我真的能收下吗？,17,
voice/3040083000_Halloween1,万圣节快乐！,3,万圣
voice/3040083000_Xmas1,圣诞快乐！,2,圣诞
voice/3040083000_newyear1,Happy New Year！,2,新年
voice/3040083000_Valentine1,情人节快乐！,2,情人节
voice/3040083000_whiteday1,白色情人节快乐！,2,白情
voice/3040060000_birthday1,生日快乐！,2,生日
voice/3040060000_birthday2,Happy Birthday！,1,
voice/3040060000_Halloween1,万圣节快乐。,2,万圣
voice/3040060000_Halloween2,不给糖就捣蛋。,2,
voice/3040060000_Halloween5,来，在孩子们来之前先准备好糖果吧。\n如果你愿意的话，也来尝尝味道。,9,
voice/3040060000_Xmas1,圣诞快乐！,2,圣诞
voice/3040060000_Xmas2,祈祷完，暖暖身，赶快睡吧。\n在圣诞老人来之前。,8,
voice/3040060000_Xmas4,愿你能度过一个美好的圣诞。\n圣诞快乐。,6,
voice/3040060000_newyear2,恭贺新年，新的一年拉开帷幕了呢。\n今年一年准备如何度过，不趁今天这个日子考虑一下吗？,10,新年
voice/3040060000_newyear3,一年之计在于元旦。新年睡过去的话，这年可能会变成一无所成的一年哦。,7,
voice/3040060000_Valentine1,情人节快乐。,2,情人节
voice/3040060000_Valentine2,情人节快乐。\n这个糖果代表了我对平日承蒙关照的谢意。,6,
voice/3040060000_whiteday1,白色情人节快乐！,2,白情
voice/3040060000_whiteday2,白色情人节啊……\n塞鲁艾尔和诺伊修有没有好好回礼给别人啊。,8,
voice/3040039000_birthday1,生日快乐！,2,生日
voice/3040039000_birthday2,Happy Birthday！,1,
voice/3040039000_birthday3,生日快乐。\n我觉得虽然无法选择出生的时间和地点，但是怎么活下去是自己可以决定的。\n希望今年是你自己可以满足的一年。,15,
voice/3040039000_Halloween1,万圣节快乐！,2,万圣
voice/3040039000_Halloween2,不给糖就捣蛋！,2,
voice/3040039000_Halloween3,万圣节快乐！\n星屑之街的孩子们今天把工作和训练都丢到一边了，不知道他们会做出什么样的恶作剧，你也要小心！,12,
voice/3040039000_Xmas1,圣诞快乐！,2,圣诞
voice/3040039000_Xmas3,圣诞快乐！\n以前，我看到被装点地很热闹的城市，会觉得有些寂寞……\n嗯？现在不这么觉得了。而且还有你在啊。,16,
voice/3040039000_newyear2,Happy New Year！,2,新年
voice/3040039000_newyear3,新年快乐！\n嗯……临近年底总觉得忙个不停呢。我觉得悠闲地过年更好。,12,
voice/3040039000_Valentine1,情人节快乐。,2,情人节
voice/3040039000_Valentine2,嗯……巧克力，处理起来还挺麻烦的。\n这只是单纯的热巧克力，方便的话你也喝点吧。\n……平常承蒙关照。这里面至少加了我的谢意，请收下。,18,
voice/3040039000_Valentine3,嗯……情人节我一直都有给卡托尔巧克力。\n不过每次都会烦恼送姐姐的巧克力会不会给他添麻烦。\n但是其他弟弟我也有送，就卡托尔一个人排除在外也有点奇怪。,20,
voice/3040039000_whiteday1,白色情人节快乐！,2,白情
voice/3040039000_whiteday2,白色情人节啊。\n卡托尔他一直为我费心，不过他有没有好好给别人送礼啊。\n比如说，给你。,12,
voice/3030023000_s3_newyear1,新年快乐啊。,3,新年
voice/3030023000_s3_newyear2,喂，压岁钱拿去存好。可给我好好规划用钱啊。,6,
voice/3040180000_halloween_mypage1,不给糖就捣蛋。,2,万圣
voice/3040180000_halloween_mypage2,欧拉欧拉~打起精神来去吓唬人啊！,5,
voice/3040180000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040180000_christmas_mypage2,平安夜啊……小时候我缠着父母要礼物让他们很困扰呢。\n我说我要单车以后，他们说对我来说还太早，把我骂了一顿。\n呵，真是怀念。,14,
voice/3040180000_newyear_mypage1,今年也，夜露死苦！,3,新年
voice/3040180000_newyear_mypage2,一年一眨眼就过去了啊……我本来以为成为大人是很久以后的事情，这样看来说不定就在不久的将来。,12,
voice/3040180000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040180000_valentine_mypage2,巧克力啊……别看我这样，我不讨厌甜食哦。,6,
voice/3040180000_white_mypage1,白色情人节快乐！,2,白情
voice/3040180000_white_mypage2,说起白色情人节，我家以前开始惯例就是送曲奇。一定是奶奶的影响。,8,
voice/3040161000_halloween_mypage1,万圣节快乐！,2,万圣
voice/3040161000_halloween_mypage2,不给糖就捣蛋。,2,
voice/3040161000_halloween_mypage3,变装的衣服，还有糖果……其他还要准备什么？,6,
voice/3040161000_christmas_mypage1,圣诞快乐！,2,圣诞
voice/3040161000_christmas_mypage2,天气变冷了……会下雪吗？,4,
voice/3040161000_newyear_mypage1,新年快乐！,2,新年
voice/3040161000_newyear_mypage2,年节菜啊……能让我也做做看吗？做出来的话团长你能会吃吗？,8,
