id,jp,en,trans
gachaSetting_2,自動売却条件設定,,
gacha_1,ガチャ結果,,
gacha_10,チケットが足りません,,
gacha_11,レジェンドガチャ,,
gacha_12,ガチャを引くことができません。<br>恐れいりますが、再読み込みをしてから<br>もう一度お試しください。,,
gacha_13,通信処理中,,
gacha_14,通信処理を行っています。<br>アイテムは、処理が完了すると<br>プレゼントリストへ贈られます。<br>少し待ってから、プレゼントリストを<br>確認してください。,,
gacha_15,本当にリセットしますか？,,
gacha_16,ボックスをリセットしました<br><br>%s,,
gacha_17,このキャンペーンは終了しました。,,
gacha_18,ガチャ出現キャラ一覧,,
gacha_19,出現装備一覧,,
gacha_2,%s連ガチャセットを購入,,
gacha_20,プロフィールに戻る,,
gacha_21,武器紹介,,
gacha_22,出現装備一覧に戻る,,
gacha_23,注意事項・詳細,,
gacha_24,フェイトエピソード紹介,,
gacha_25,提供割合,,
gacha_26,更新確認,,
gacha_27,5時を経過したためガチャTOPページへ遷移します。,,
gacha_28,このキャンペーンは終了しました。,,
gacha_29,エピソード解放,,
gacha_3,更新確認,,
gacha_30,攻撃力 %s,,
gacha_31,奥義 %s,,
gacha_32,召喚 %s,,
gacha_33,キャンペーン当選,,
gacha_34,キャンペーン,,
gacha_35,召喚石紹介,,
gacha_36,キャラ紹介,,
gacha_37,キャンペーン,,
gacha_38,購入確認,,
gacha_39,交換確認,,
gacha_4,5時を経過したためガチャTOPページへ遷移します。,,
gacha_40,1個入手しました。,,
gacha_41,交換完了,,
gacha_42,交換エラー,,
gacha_43,交換できませんでした。,,
gacha_44,ガチャ,,
gacha_45,※初回限定ガチャは通常のレジェンド10連ガチャとは提供割合、およびキャンペーン内容が異なります。,,
gacha_46,5時を経過したため画面を更新します。,,
gacha_47,初回限定で10連ガチャが<br>無料で引けます！,,
gacha_48,初回限定ガチャ,,
gacha_49,宝晶石ガチャ,,
gacha_5,使用確認,,
gacha_50,レジェンドガチャ提供割合（出現率）,,
gacha_51,Sレア以上確定ガチャ提供割合（出現率）,,
gacha_52,SSレア確定ガチャ提供割合（出現率）,,
gacha_53,レジェンドガチャ出現一覧,,
gacha_54,Sレア以上確定ガチャ出現一覧,,
gacha_55,SSレア確定ガチャ出現一覧,,
gacha_56,レジェンド10連ガチャ,,
gacha_57,(W)スターレジェンド10連ガチャ,,
gacha_58,Sレア以上確定ガチャ,,
gacha_59,SSレア確定ガチャ,,
gacha_6,宝晶石ガチャ,,
gacha_60,出現装備一覧に戻る,,
gacha_61,レジェンド10連ガチャ,,
gacha_62,(W)スターレジェンド10連ガチャ,,
gacha_7,宝晶石が足りません<br>所持宝晶石：%s,,
gacha_8,チケットを利用します。<br>よろしいですか？,,
gacha_9,チケットガチャ,,
gacha_apper_1,初心者限定ガチャ提供割合（出現率）,,
gacha_apper_2,初心者限定ガチャ出現一覧,,
gacha_ceiling_1,装備品獲得,,
gacha_ceiling_2,装備品獲得の確認,,
gacha_ceiling_3,装備品がプレゼントに送られました。,,
gacha_ceiling_4,'獲得エラー,,
gacha_ceiling_5,'獲得できませんでした。,,
gacha_index_1,ヘルプ,,
gacha_index_2,ご利用の前に,,
gacha_index_3,レジェンドガチャが更新されました,,
gacha_index_4,蒼光の御印,,
gacha_index_5,蒼光の輝石,,
gacha_index_6,蒼光の御印,,
gacha_index_7,蒼光の輝石,,
gacha_index_8,蒼光の御印,,
gacha_index_9,蒼光の輝石,,
gacha_normal_1,ガチャ結果,,
gacha_normal_2,使用確認,,
gacha_normal_3,チケットを利用します。<br>よろしいですか？,,
gacha_normal_4,チケットガチャ,,
gacha_normal_5,ガチャを引くことができません。<br>恐れいりますが、再読み込みをしてから<br>もう一度お試しください。,,
gacha_normal_6,通信処理中,,
gacha_normal_7,通信処理を行っています。<br>アイテムは、処理が完了すると<br>プレゼントリストへ贈られます。<br>少し待ってから、プレゼントリストを<br>確認してください。,,
get_score_1,ポイント獲得,,
get_score_2,獲得ポイント,,
get_suppression_1,制圧力獲得,,
get_suppression_2,獲得制圧力,,
guild_main_1,騎空団団員リスト（解雇）,,
guild_main_10,所持ルピより多く入力されています。,,
guild_main_100,団長任命,,
guild_main_101,騎空団チャット,,
guild_main_102,チャット(スタンプ),,
guild_main_103,送信完了,Message,
guild_main_105,%s文字以内で入力してください。,,
guild_main_106,チャットを送りました。,Message was sent.,
guild_main_107,禁止ワードが含まれています。,This message is invalid.,
guild_main_108,チャット,Chat,
guild_main_109,削除確認,,
guild_main_11,寄付ルピを入力してください。,,
guild_main_110,削除完了,,
guild_main_111,削除しました。,,
guild_main_112,削除失敗,,
guild_main_113,削除できませんでした。,,
guild_main_114,スタンプを送りました。,Sticker was sent.,
guild_main_115,騎空団イベント戦績,,
guild_main_116,騎空団サポート,,
guild_main_117,騎空団サポートが発動しました。,,
guild_main_118,発動中の騎空団サポート,,
guild_main_119,%sへ入団申請中,,
guild_main_12,騎空団ランキング,,
guild_main_120,[ %s]<br>への申請を取り下げますか？,,
guild_main_122,[ %s]に入団申請をしました。,,
guild_main_123,騎空団管理,,
guild_main_124,%sを退団しました,,
guild_main_125,騎空団名変更,,
guild_main_126,何も入力されていません。,,
guild_main_128,騎空団名称変更完了,,
guild_main_129,騎空団の名称を変更しました。,,
guild_main_13,騎空団NEWS,,
guild_main_130,紹介文の編集,,
guild_main_131,騎空団紹介文変更完了,,
guild_main_132,騎空団紹介文を変更しました。,,
guild_main_133,騎空団の解散,,
guild_main_134,%sを解散しました。,,
guild_main_135,アサルトタイム,,
guild_main_136,アサルトタイム設定完了,,
guild_main_137,役職の権限,,
guild_main_138,チャット通知設定,,
guild_main_139,チャット通知設定完了,,
guild_main_14,ジュークボックス,,
guild_main_140,設定しました。,,
guild_main_141,アサルトタイムについて,,
guild_main_142,入団条件設定,,
guild_main_143,団長が二週間ログインしなかった為、<br />あなたが団長になりました。<br />団長を他の人に移譲する場合は<br />騎空団管理より行ってください。,,
guild_main_144,チャット機能の有効化,,
guild_main_145,利用制限,Message Board,
guild_main_146,先の利用から5秒経過すると<br>再度利用可能です。,Messages and stickers can<br>be sent again in 5 seconds.,
guild_main_147,チャット(スタンプ),Chat Stickers,
guild_main_148,エラーにより送信できませんでした。,An error occurred. Message couldn't be sent.,
guild_main_149,1文字以上入力してください。,Type at least 1 character.,
guild_main_15,次の曲の演奏ができるのは,,
guild_main_150,%s文字以内で入力してください。,Messages can be up to %s characters.,
guild_main_151,送信完了,,
guild_main_152,Lv,,
guild_main_153,レア以上の武器を<br>素材にしようとしています！,,
guild_main_154,レア以上の武器を<br>素材にしようとしています！,,
guild_main_155,戦,,
guild_main_156,攻,,
guild_main_157,Lv,,
guild_main_158,H,,
guild_main_159,",",,
guild_main_16,後です。,,
guild_main_17,0分,,
guild_main_18,"%s日 ",,
guild_main_19,"%s時間 ",,
guild_main_2,解雇する団員がいません。,,
guild_main_20,%s分,,
guild_main_21,スカウトリスト,,
guild_main_22,団員スカウト,,
guild_main_23,<span style='%s'>%s</span>さんをスカウトしました,,
guild_main_24,このプレイヤーは、<br>第4章 をクリアしていないため、<br>スカウトできません。,,
guild_main_25,団員人数が上限に達しているため、<br>スカウトできませんでした。<br><br>団員を解雇するか、<br>スカウトを取り下げてください。,,
guild_main_26,人数上限です,,
guild_main_27,現在の役職が変更されたため、<br>スカウトできませんでした<br><br>騎空団TOPへ戻ります。,,
guild_main_28,スカウトできません,,
guild_main_29,既にスカウト済みです。,,
guild_main_3,団員を解雇,,
guild_main_30,現在他の騎空団からスカウトされているためスカウトできません。<br><br>時間を置いてもう一度スカウトしてください。<br>,,
guild_main_31,既に入団待ち状態です。,,
guild_main_32,現在他の騎空団の入団待ち状態です。,,
guild_main_33,既に同じ騎空団に所属しています。,,
guild_main_34,同じ騎空団に入団申請を出しています。,,
guild_main_35,スカウトできません。<br><br>時間を置いてもう一度スカウトしてください。,,
guild_main_36,コメントを入力してください。,,
guild_main_37,<div class='prt-scout-msg prt-popup-frame'>%s</div>このメッセージを送り、スカウトしますか？,,
guild_main_38,エラー,,
guild_main_39,招待済み,,
guild_main_4,解雇,,
guild_main_40,すでに招待しています。,,
guild_main_41,騎空艇パーツ,,
guild_main_42,解放される騎空団サポート,,
guild_main_43,騎空艇強化,,
guild_main_44,武器で強化する,,
guild_main_45,強化結果,,
guild_main_46,おすすめ強化,,
guild_main_47,おすすめ素材がありません。,,
guild_main_48,おすすめ一括強化設定,,
guild_main_49,騎空艇,,
guild_main_5,団員を解雇しました。,,
guild_main_50,騎空艇詳細,,
guild_main_51,騎空団サポート一覧,,
guild_main_52,改造パーツで強化する,,
guild_main_53,ルピで強化する,,
guild_main_54,騎空団検索リスト,,
guild_main_55,該当騎空団がありません,,
guild_main_56,騎空団申請,,
guild_main_57,騎空団を利用するには、<br>第4章 をクリアする必要があります。,,
guild_main_58,[ %s ]に入団申請をしました。,,
guild_main_59,申請中の騎空団id,,
guild_main_6,騎空艇リスト,,
guild_main_60,騎空団,,
guild_main_61,Rankを指定しない,,
guild_main_62,Rank10以上,,
guild_main_63,Rank20以上,,
guild_main_64,Rank30以上,,
guild_main_65,プレイスタイルを設定しない,,
guild_main_66,楽しくプレイ,,
guild_main_67,マイペースにプレイ,,
guild_main_68,静かにプレイ,,
guild_main_69,積極的にイベントに参加,,
guild_main_7,騎空団サポート発動中,,
guild_main_70,マイページに戻る,,
guild_main_71,申請中の騎空団TOPに戻る,,
guild_main_72,騎空団検索画面に戻る,,
guild_main_73,騎空団TOP,,
guild_main_74,騎空団申請取り下げ,,
guild_main_75,[ %s ]<br>への申請を取り下げますか？,,
guild_main_76,[ %s]への申請を取り下げました。,,
guild_main_77,騎空団スカウト受理,,
guild_main_78,騎空団申請不可,,
guild_main_79,騎空団結成,,
guild_main_8,騎空艇の購入,,
guild_main_80,騎空団名が入力されていません。<br>騎空団名を入力してください。,,
guild_main_81,騎空団名は10文字以内で入力してください。,,
guild_main_82,[ %s ] <br>この名前で騎空団を結成します。,,
guild_main_83,騎空団 団員リスト,,
guild_main_84,入団待ちの人はいません。,,
guild_main_85,スカウト中の人はいません。,,
guild_main_86,役職設定,,
guild_main_87,役職変更できません。,,
guild_main_88,このプレイヤーは既に退団しているため、<br>役職を変更できませんでした。,,
guild_main_89,入団待ち,,
guild_main_9,ルピを寄付する,,
guild_main_90,入団を本当に拒否しますか？,,
guild_main_91,入団申請,,
guild_main_92,入団申請依頼を拒否しました。,,
guild_main_93,入団を拒否することができませんでした,,
guild_main_94,スカウト,,
guild_main_95,このプレイヤーのスカウトを取り下げますか？,,
guild_main_96,模様替え,,
guild_main_97,あと,,
guild_main_98,騎空団団員リスト（任命）,,
help_1,HELP,,
island_1,空域間の移動,,
item_1,アイテム,,
item_10,チケット,,
item_11,アイテム使用確認,,
item_12,回復量が取得できません,,
item_13,バトル中のパーティがいます,,
item_14,既に全回復しているためアイテムを使用できません,,
item_15,チケット使用確認,,
item_16,大事なもの,,
item_2,これ以上強化できません。,,
item_23,アイテムについて,,
item_26,アイテム詳細,,
item_27,アイテム使用結果,,
item_28,BP,,
item_3,これ以上上限解放できません。,,
item_4,レ・フィーエ,,
item_5,セブンス・ペイン,,
item_6,アイテム一覧,,
item_7,回復アイテム,,
item_8,育成アイテム,,
item_9,トレジャー,,
job_skillitem_01,特殊武器,,
job_weapon_icon_1,剣,,
job_weapon_icon_10,刀,,
job_weapon_icon_2,短剣,,
job_weapon_icon_3,槍,,
job_weapon_icon_4,斧,,
job_weapon_icon_5,杖,,
job_weapon_icon_6,銃,,
job_weapon_icon_7,格闘,,
job_weapon_icon_8,弓,,
job_weapon_icon_9,楽器,,
limited_1,サイコー！FANTASY,,
limited_10,個,,
limited_11,人,,
limited_12,%sがパーティに加入しました。,,
limited_13,本日の交換個数制限　残り%s,,
limited_14,残り%s,,
limited_15,（所持数　%s）,,
limited_16,アイテム詳細,,
limited_17,獲得キャラクター,,
limited_18,交換確認,,
limited_19,本日の交換個数制限　残り%s個,,
limited_2,時限クエスト出現,,
limited_20,残り%s個,,
limited_21,ほっほっほっほ。受け取っておくれ。,,
limited_22,%sにこれをあげよう,,
limited_23,これは、わしからのお礼じゃよ。,,
limited_24,良い子には贈り物をあげんとな。,,
limited_25,%s達へのプレゼントじゃよ。,,
limited_26,プレゼントリストに送られました。,,
limited_27,コラボキャンペーン,,
limited_28,報酬受取,,
limited_29,次のページへは移動できません,,
limited_3,交換確認,,
limited_30,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,,
limited_31,クエスト再開,,
limited_32,マルチバトル撤退,,
limited_33,マルチバトルから撤退しました。,,
limited_34,クエスト撤退,,
limited_35,進行中のクエストから撤退しました。,,
limited_36,<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,,
limited_37,撤退確認,,
limited_4,仲間にする,,
limited_5,交換する,,
limited_6,交換エラー,,
limited_7,交換できませんでした。,,
limited_8,交換完了,,
limited_9,%s個入手しました。,,
limited_time_1,ホワイトデーの贈り物,,
limited_title_1,追加された称号,,
limited_title_2,称号確認,,
limited_title_3,称号設定完了,,
limited_title_4,称号を設定しました。,,
lineup_1,全てのアイテムと交換しました。,,
listall_1,武器,,
listall_10,Lv,,
listall_11,H,,
listall_12,Class,,
listall_13,倉庫に移動,,
listall_2,召喚石,,
listall_3,倉庫に移す,,
listall_4,移動完了,,
listall_5,リスト,,
listall_6,移動先倉庫選択,,
listall_7,選択した倉庫内がいっぱいのため<br>移動できません。,,
listall_8,戦,,
listall_9,攻,,
listall_move_1,武器,,
listall_move_2,召喚石,,
listall_move_3,武器,,
listall_move_4,召喚石,,
listall_pop_1,倉庫に移す,,
listall_pop_2,倉庫がいっぱいのため<br>移動できません。,,
listall_pushed_1,プロフィール,,
listall_pushed_2,推しキャラ選択,,
lobby_approval_pop_1,マルチバトル承認,,
lobby_authority_pop_1,クエスト権変更,,
lobby_authority_pop_2,%sにクエスト権を変更しますか？,,
lobby_authority_pop_3,%sにクエスト権を変更しました,,
lobby_authority_title_1,クエスト権変更,,
lobby_chat_pop_1,チャット(スタンプ),,
lobby_chat_pop_10,削除しました。,,
lobby_chat_pop_11,スタンプを送りました。,,
lobby_chat_pop_12,削除失敗,,
lobby_chat_pop_13,削除できませんでした。,,
lobby_chat_pop_2,禁止ワードが含まれています。,,
lobby_chat_pop_3,チャット,,
lobby_chat_pop_4,コメントを入力してください。,,
lobby_chat_pop_5,%s文字以内で入力してください。,,
lobby_chat_pop_6,送信完了,,
lobby_chat_pop_7,チャットを送りました。,,
lobby_chat_pop_8,削除確認,,
lobby_chat_pop_9,削除完了,,
lobby_chat_title_1,共闘チャット,,
lobby_entry_error_1,コメントは24文字までです。,,
lobby_entry_error_2,禁止ワードが含まれています。,,
lobby_entry_title_1,ルーム作成,,
lobby_entry_title_2,ルーム情報変更,,
lobby_force_leave_pop_1,強制退室,,
lobby_force_leave_pop_10,強制退室は却下されました。,,
lobby_force_leave_pop_2,強制退室確認,,
lobby_force_leave_pop_3,強制退室完了,,
lobby_force_leave_pop_4,強制退室を実行しました。,,
lobby_force_leave_pop_5,強制退室承認中,,
lobby_force_leave_pop_6,強制退室承認依頼,,
lobby_force_leave_pop_7,強制退室成立,,
lobby_force_leave_pop_8,%sさんを強制退室しました。,,
lobby_force_leave_pop_9,強制退室不成立,,
lobby_index_1,<span class='txt-current-num'>%s1</span>/<span class='txt-max-num'>%s2</span>参加中,,
lobby_index_count_1,残り %s分,,
lobby_index_count_2,残り %s秒,,
lobby_index_count_3,残り %s分%s秒,,
lobby_index_pop_1,ルーム情報確認,,
lobby_index_pop_10,認証完了,,
lobby_index_pop_11,Twitterとの連携を認証しました。,,
lobby_index_pop_12,誰でもOK,,
lobby_index_pop_13,フレンド限定,,
lobby_index_pop_14,騎空団員限定,,
lobby_index_pop_15,設定なし,,
lobby_index_pop_16,承認あり,,
lobby_index_pop_17,承認なし,,
lobby_index_pop_18,[グラブル]マルチバトル参加者募集！\nルームID：%s\n募集対象：%s\n参戦人数：%s人\n%s\n%s\n%s,,
lobby_index_pop_2,パソコンからのご利用について,,
lobby_index_pop_20,クエスト選択,,
lobby_index_pop_21,クエスト確認,,
lobby_index_pop_22,最大AP不足,,
lobby_index_pop_23,クエストを実行するためのAPが<br>現在の最大APを上回っています。<br>APはRankを上げることで<br>最大値が上昇します。,,
lobby_index_pop_24,マルチバトル撤退,,
lobby_index_pop_25,マルチバトルから撤退しました。,,
lobby_index_pop_26,クエスト[%s]の有効期限が切れました,,
lobby_index_pop_27,クエストを開始できません,,
lobby_index_pop_28,退室したプレイヤーをサポーターに<br>設定しているメンバーがいるため<br>クエストを開始できません。,,
lobby_index_pop_29,CAUTION!,,
lobby_index_pop_3,Twitter投稿,,
lobby_index_pop_30,挑戦条件を満たしていないため、<br>クエストを開始できません。<br><br>必要Rank: %s以上,,
lobby_index_pop_31,AP使用確認,,
lobby_index_pop_32,APが足りません,,
lobby_index_pop_33,解散確認,,
lobby_index_pop_34,ルームを解散しますか？,,
lobby_index_pop_35,解散,,
lobby_index_pop_36,解散完了,,
lobby_index_pop_37,ルームを解散しました。,,
lobby_index_pop_38,退室確認,,
lobby_index_pop_39,ルームから退室しますか？,,
lobby_index_pop_4,Twitter連携,,
lobby_index_pop_40,退室,,
lobby_index_pop_41,退室完了,,
lobby_index_pop_42,ルームから退室しました。,,
lobby_index_pop_43,ルームメンバー全員が<br>準備OKを宣言しているため、<br>%sできません。,,
lobby_index_pop_44,%sへの挑戦,,
lobby_index_pop_45,確認,,
lobby_index_pop_46,他のプレイヤーにより<br>すでにクエストが設定されています。,,
lobby_index_pop_47,自分が発見したマルチバトルが<br>進行中のため、クエストを設定できません。,,
lobby_index_pop_48,回数制限に達しているため<br>このクエストを開始することが出来ません。<br><br>回数制限は毎日AM5:00に<br>リセットされます。,,
lobby_index_pop_49,クエストを開始できません,,
lobby_index_pop_5,Twitterに投稿しました。,,
lobby_index_pop_50,CAUTION!,,
lobby_index_pop_51,チャット機能の有効化,,
lobby_index_pop_52,？？？,,
lobby_index_pop_53,クエストを設定できません,,
lobby_index_pop_54,すでにクエストが設定されています。<br>このクエストを設定するためには、<br>設定済みのクエストを取り下げる<br>必要があります。,,
lobby_index_pop_55,残り%s回挑戦できます。,,
lobby_index_pop_56,クエスト権変更,,
lobby_index_pop_57,ルームオーナーから<br>クエスト権を受け取りました。<br>任意のマルチバトルを<br>設定することができます。,,
lobby_index_pop_58,%sにクエスト権が変更されました,,
lobby_index_pop_59,退室したプレイヤーを<br>サポーターに設定しているため<br>クエストを開始できません。,,
lobby_index_pop_6,送信完了,,
lobby_index_pop_60,承認待ち,,
lobby_index_pop_61,クエスト確認,,
lobby_index_pop_62,[グラブル]マルチバトル参加者募集！\nルームID：%s\n募集対象：%s\n%s\n%s\n連続クエスト設定：%s回連続\n%s,,
lobby_index_pop_63,Error Code: %s<br>%s,,
lobby_index_pop_7,Twitterに投稿することでAP・BPが回復します。,,
lobby_index_pop_8,投稿によるAP・BPの回復は、1日1回までとなります。<br>回数制限は毎朝AM5:00にリセットされます。,,
lobby_index_pop_9,AP・BPはMAXですが投稿しますか？,,
lobby_index_pop_error_1,終了しているマルチバトルです。<br>ルームに戻ります。,,
lobby_index_pop_error_2,マルチバトルの制限時間が切れています。<br>ルームに戻ります。,,
lobby_index_pop_error_3,バトルポイントが足りません。<br>ルームに戻ります。,,
lobby_index_pop_error_4,このバトルは参加可能人数上限に達しています。<br>ルームに戻ります。,,
lobby_index_pop_error_5,不明なエラーです。<br>ルームに戻ります。,,
lobby_index_pop_event_1,期間外イベント,,
lobby_index_pop_event_2,期間外のイベントのため選択できません。,,
lobby_index_title_1,ルーム,,
lobby_member_title_1,メンバー,,
lobby_room_close_pop_1,ルーム解散承認中,,
lobby_room_close_pop_2,ルーム解散承認依頼,,
lobby_room_close_pop_3,ルーム解散承認結果,,
lobby_room_close_pop_4,ルーム解散は却下されました。,,
logout_error_01,エラー,Error,
logout_error_02,かんたん会員の方はログアウトできません。,Error,
menu_pop_1,共闘,Co-op,
menu_pop_2,移動先選択,Select Destination,
multi_ability_confirm,同一のアビリティを参戦者が使用したため<br>効果が重複する可能性があります。<br>このままアビリティを使用しますか？,,
notice_sidestory_campaign_1,サイドストーリーキャンペーン開催！<br>サイドストーリーを遊んで<br>仲間キャラとSSレア武器をGET！,Side Story Campaign!<br>Play the side stories to recruit characters<br>and get SSR weapons!,
notice_sidestory_unlock_title,キャンペーンについて,Side Story Campaign,
party_1,編成,,
party_10,ジョブ一覧に戻る,,
party_101,メイン武器に『%s』を<br>装備しているため、<br>スキン変更はできません。,,
party_102,JP,,
party_106,セットできるEXアビリティは<br>2つまでです。,,
party_107,セットできるリミットアビリティは<br>2つまでです。,,
party_108,ジョブチェンジに戻る,,
party_109,セット不可,,
party_11,EXアビリティ解除,,
party_110,セットできるEXアビリティは<br>2つまでです,,
party_111,セットできるリミットアビリティは<br>2つまでです,,
party_112,設定されているアビリティがありません,,
party_113,戦,,
party_114,攻,,
party_115,Lv,,
party_116,H,,
party_117,Class,,
party_118,セットできるベースアビリティは<br>2つまでです,,
party_12,セット中のEXアビリティと同じ<br>アビリティが存在する為、<br>セット中のEXアビリティは解除されました。,,
party_13,スキン変更解禁,,
party_14,%sのジョブスキンが<br>変更できるようになりました！<br><br>ジョブの見た目を変更できます。,,
party_15,スキン変更,,
party_16,%s1の見た目を<br><br><span class='txt-color-orange'>%s2</span><br><br>に変更しました。,,
party_18,EXアビリティ,,
party_19,セット出来るEXアビリティがありません。,,
party_2,武器一覧に戻る,,
party_20,ボーナス確認,,
party_21,Limit Bonus解禁,,
party_23,編成する,,
party_24,全タイプ,,
party_25,ジョブチェンジ,,
party_26,ジョブ変更確認,,
party_27,現在のジョブです。,,
party_28,アビリティ詳細,,
party_29,EXアビリティ解除,,
party_3,キャンセル,,
party_30,このジョブでは設定できない<br>EXアビリティのため解除しました。,,
party_31,編成確認,,
party_32,編成で武器を確認しますか？,,
party_33,確認する,,
party_34,ジョブ一覧,,
party_35,未取得ジョブ一覧,,
party_36,スキン変更,,
party_37,スキン変更確認,,
party_38,に変更します。,,
party_39,%sの見た目を<br>,,
party_4,装備する,,
party_40,現在設定しているスキンです。<br><br>変更したいスキンを選んでください。,,
party_42,マイページ,,
party_43,マイページで表示するPOSEを設定できます。,,
party_44,リスト,,
party_45,リストで使用するPOSEを設定できます。,,
party_46,編成・詳細,,
party_47,編成・詳細で使用する<br>POSEを設定できます。,,
party_48,バトル,,
party_49,バトル中のキャラクターアイコンで使用する<br>POSEを設定できます。,,
party_5,武器装備,,
party_50,バトル中キャラクター,,
party_51,バトル中のキャラクターアニメーションで使用するPOSEを設定できます。,,
party_52,選択したPOSEによって、バトルのアニメーションや一部エフェクトが変化します。一部特殊な演出のアビリティ使用時はPOSEが反映されない場合があります。,,
party_53,奥義,,
party_54,奥義のカットインで使用する<br>POSEを設定できます。,,
party_55,チェインバースト,,
party_56,チェインバーストで使用する<br>POSEを設定できます。,,
party_57,キャラ詳細に戻る,,
party_58,設定しました。,,
party_59,変更できませんでした。<br>マイページに移動します。,,
party_6,ジョブ詳細,,
party_60,スキン・POSE切り替え,,
party_61,スキン切り替え,,
party_62,スキンを選択してください,,
party_63,なし,,
party_64,EXアビリティ選択,,
party_65,該当するアビリティがありません,,
party_67,以下のアビリティを<br>EXアビリティにセットします。,,
party_68,確認,,
party_69,セット済みのアビリティ,,
party_7,ジョブの取得,,
party_70,このアビリティは現在のジョブに<br>セットされています。,,
party_71,EXアビリティを解除しますか？,,
party_72,EXアビリティ解除,,
party_73,解除する,,
party_74,習得可能ステータス一覧,,
party_75,おまかせ編成しました。,,
party_76,おまかせ編成,,
party_77,武器を一括装備しました。,,
party_78,武器装備,,
party_79,召喚石を一括装備しました。,,
party_8,ジョブの取得条件,,
party_80,召喚石装備,,
party_81,%s<br>を装備しました。,,
party_82,武器装備,,
party_83,%s<br>をパーティに加えました。,,
party_84,キャラ入れ替え,,
party_85,武器装備,,
party_86,召喚石装備,,
party_87,発動中のスキル,,
party_88,おまかせ編成確認,,
party_89,武器おまかせ装備確認,,
party_9,編成TOPに戻る,,
party_90,召喚石おまかせ装備確認,,
party_91,ヒント,,
party_92,パーティ解散,,
party_93,パーティを解散します。<br>本当によろしいですか？<br>（メイン召喚石を除く全てが外れます）,,
party_94,ボーナス確認,,
party_95,%sに\nジョブチェンジした!!,,
party_96,バレット確認,,
party_97,登録先編成セット選択,,
party_98,%sの編成内容を<br>セット%sに登録しました。,,
party_99,セット上限に達しているため、<br>編成を登録できませんでした。,,
party_asset_1,登録編成名を変更,,
party_asset_10,保管所について,,
party_asset_11,スキル詳細,,
party_asset_2,何も入力されていません。,,
party_asset_3,登録編成の名前を<br>%s<br>に変更しました。,,
party_asset_4,編成登録,,
party_asset_5,登録先編成セット選択,,
party_asset_6,バレット確認,,
party_asset_7,%sの編成内容を<br>セット%sに登録しました。,,
party_asset_8,セット上限に達しているため、<br>編成を登録できませんでした。,,
party_asset_9,セットを所持していません,,
party_assumed_damage_1,予測ダメージ,,
party_pop_get_limited_1,ジョブ取得,,
party_set_pose_1,スキン・POSE切り替え設定,,
party_set_pose_2,リスト,,
party_set_pose_3,リストで使用するPOSEを設定できます。,,
party_set_pose_4,編成,,
party_set_pose_5,編成で使用するPOSEを設定できます。,,
party_set_pose_6,キャラクター詳細,,
party_set_pose_7,キャラクター詳細で使用するPOSEを設定できます。,,
party_set_pose_8,選択したPOSEによって、バトル中のボイスが変化する場合があります。「バトル中キャラクター」の設定によっては奥義などの演出とボイスが一致しない場合があります。,,
party_set_pose_9,選択したPOSEによって、バトルリザルト画面でのリミットボーナスクラス上昇時の演出が連動して変化します。,,
pop_can_not_multi_battle_1,%s1をクリアすることで<br>%s2が仲間に加わります。<br>クエストを進行しますか？,,
pop_common_auto_setting_1,自動売却・騎空艇の自動強化設定,,
pop_common_auto_setting_2,条件設定,,
pop_common_auto_setting_3,設定条件,,
pop_common_auto_setting_4,騎空団の強化はメインクエスト第4章クリア後から<br>「騎空団」に入団することで設定が可能です。,,
pop_custom_auto_setting_1,騎空艇の自動強化,,
pop_guild_info_1,騎空団情報,,
pop_polling_error_1,設定,Applying Settings,
pop_polling_error_2,通信の処理中です。,Your changes are still being applied,
pop_setting_chromeapp,パソコンからのご利用について,Play on a Computer,
pop_setting_public_1,騎空団公開設定,,
pop_setting_teamraid_1,古戦場設定,,
pop_setting_twitter_1,Twitter連携,Link Twitter Account,
pop_setting_twitter_2,認証完了,Link Twitter Account,
pop_setting_twitter_3,Twitterとの連携を認証しました。,Your Granblue Fantasy account and Twitter account are now linked.,
pop_skill_boost_1,スキルブースト,,
pop_startatonce_no_ap_1,AP消費のないクエストを開始します。<br>特別な編成で挑むクエストのため<br>サポーター召喚石の選択はありません。,,
pop_treasure_title,トレジャー,Treasure,
present_1,プレゼントリスト,,
present_10,プレゼントの受取期限が過ぎています。,,
present_11,以下のプレゼントを<br>まとめて受け取りました,,
present_12,召喚,,
present_13,召喚石,,
present_14,キャラ,,
present_15,引換券,,
present_16,ベッティングカード,,
present_17,スキン,,
present_18,強化,,
present_19,編成,,
present_2,%s個,,
present_20,リスト,,
present_21,アイテム,,
present_22,ガチャ,,
present_23,碧空の結晶,,
present_24,ショップ,,
present_25,ブックメーカー,,
present_26,うねる影塊,,
present_27,イベントTOP,,
present_28,ショップ,,
present_29,ラッキーガチャ,,
present_3,現在の所持武器数,,
present_30,上限解放,,
present_31,交換する,,
present_32,カジノ,,
present_33,フレンド,,
present_34,プロフィール,,
present_35,イベントトップ,,
present_36,プレゼント詳細,,
present_37,ステラストーン,,
present_38,キャンペーン,,
present_4,現在の所持召喚石数,,
present_41,設定,,
present_43,武器,,
present_44,売却完了,,
present_45,%sを売却,,
